Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,Strategy,Asset,Weight
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,35.8974358974359,51001.570525850184,58481.25215609921,26.704500217437747,-9.549673718330684,-15.447493341670071,-47.719175378539525,14.156025192271906,-35.83666557969784,-3.370944508108851,-1.910777175773488,-3.7310105776528597,-3.9537467418814165,0.3622546941874439,-12.789879413464211,-4.8271898206130945,18 days 00:00:00,9 days 00:00:00,1,0.0,-9.552846931010194,-9.552846931010194,-9.552846931010194,18 days 00:00:00,18 days 00:00:00,0.0,-9.552846931010194,,,LarryWilliamsPriceAction,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,56386.2758958186,56386.2758958186,,0.0,5.147917079929662,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MACDBollingerBandsMeanReversion,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,12.82051282051282,55524.38803849782,56645.94384265126,83.89203059959412,-1.5285419078096951,-19.23924016730292,-9.473716736436854,4.483744124868954,-6.583242714254123,-2.112903072209488,-1.9548332971740692,-4.784849975774973,-1.6382865170559293,-0.0057042070420611065,-1.9799401829526442,-1.9799401829526442,3 days 00:00:00,3 days 00:00:00,3,33.33333333333333,0.5134807677070752,-1.894515713651601,-0.4657535356778264,1 days 00:00:00,1 days 00:00:00,0.2710353701513312,-0.46034498198150864,-0.6300691195812035,-2.136747470825127,MeanReversion,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,46.15384615384615,62502.72394671048,62502.72394671048,26.500237071990966,10.84740560308125,-15.447493341670071,94.53410478214211,52.28547329262953,57.66450611884289,1.8080376599644972,10.251748351043283,23.618618233243808,5.752935148315713,-0.3297926946518275,-4.002524781449024,-2.774811954415912,18 days 00:00:00,11 days 00:00:00,1,100.0,10.95547502008679,10.95547502008679,10.95547502008678,24 days 00:00:00,24 days 00:00:00,,10.95547502008679,,,MichaelHarrisPriceAction,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,56.41025641025641,52901.74991250027,60657.01180854405,56.72417972946167,-6.179741307541698,-11.350402800333946,-33.77932793435811,19.423035373392185,-24.57385252404355,-1.7391374357806482,-1.312878637265993,-2.6420166344663136,-1.7935925579964032,0.38643110968856964,-12.785433480505514,-5.441776781921048,18 days 00:00:00,11 days 00:00:00,2,50.0,5.492882623392092,-11.008901010953876,-3.1086817089471697,23 days 00:00:00,13 days 00:00:00,0.4989492246252977,-2.7580091937808913,-0.35758339181594634,-0.5566222716855693,Momentum,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,33.33333333333333,61901.18404557847,64344.300499465455,126.8599639486313,9.780585899926107,-15.447493341670071,82.749990508221,55.24992316232391,51.06559452399122,1.497739467711151,7.659197279467393,21.79384550874625,4.034692465268879,-0.37196283614232156,-3.7969430624353095,-1.289436104255981,5 days 00:00:00,4 days 00:00:00,10,60.0,12.176827298025817,-5.203227873771432,4.755725765852814,10 days 00:00:00,4 days 00:00:00,6.7011435623451465,4.975224571940044,0.768480252259662,0.3763322523752396,RSIDivergence,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,43.58974358974359,62821.07324611653,62821.07324611653,26.401799787521362,11.411992099260292,-15.447493341670071,101.02613988383067,53.08170856481437,61.24586095389108,1.9032194444245272,11.270077260242704,25.578581732915435,6.400363722851504,-0.32442987775173676,-3.9496380580721024,-2.502448223818826,18 days 00:00:00,10 days 00:00:00,1,100.0,11.530813767462577,11.530813767462577,11.530813767462567,23 days 00:00:00,23 days 00:00:00,,11.530813767462577,,,Scalping,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,56386.2758958186,56386.2758958186,,0.0,-15.447493341670071,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,VolumeSpikeReversal,AKAM,0.0563862758958186
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,54428.7966940351,54428.7966940351,,0.0,0.43817239790457896,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,BollingerBandsBreakout,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,43.58974358974359,52412.573409675744,57074.87540594847,28.60218052541188,-3.7043319103549446,0.43817239790457896,-21.643615531302785,15.130971022202708,-15.369953088354816,-1.4304181469611983,-1.3727191337899527,-2.6495638008239775,-3.592899608464636,-0.2543115504837779,-8.168746691274965,-3.0379022726721354,25 days 00:00:00,10 days 00:00:00,3,33.33333333333333,5.3121316265625556,-5.254067212639391,-1.5148192970649843,20 days 00:00:00,18 days 00:00:00,0.5580896617921671,-1.4020960217278908,-0.8870324653886108,-3.2657641586334805,LarryWilliamsPriceAction,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,54428.7966940351,54428.7966940351,,0.0,-2.1618588694110366,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MACDBollingerBandsMeanReversion,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,30.76923076923077,57395.6067946043,57777.70396281928,166.84609783137427,5.4508096463104945,-4.908143273339408,40.908741287210404,16.306324813267757,26.445944039813707,2.5087652647471317,6.446794776524637,18.827624862231286,5.8205794266118875,0.0753380167832404,-2.172804142134488,-1.5642922286384642,7 days 00:00:00,7 days 00:00:00,6,83.33333333333334,2.234360555412185,-0.11562860249035856,0.9432091504691265,3 days 00:00:00,2 days 00:00:00,50.126700027106224,0.9467419448495588,2.48895061562823,0.816475946595295,MeanReversion,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,54428.7966940351,54428.7966940351,,0.0,0.43817239790457896,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MichaelHarrisPriceAction,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,48.717948717948715,50559.97403147551,57499.818825260605,52.69081649731185,-7.108043714998351,-6.884731778896032,-37.900325971163106,16.261651288568828,-27.817896309251854,-2.330656665710526,-1.6795380460073739,-3.1402170243228116,-3.1962304427375,0.5681867352119433,-12.069333322379627,-3.182750664911149,15 days 00:00:00,7 days 00:00:00,2,0.0,-1.7981099223291497,-5.347038506656377,-3.5889025054929524,15 days 00:00:00,12 days 00:00:00,0.0,-3.572574214492763,-2.040878084451722,,Momentum,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,28.205128205128204,55999.164603311154,57138.58520637207,80.41097575894352,2.885178443506079,0.43817239790457896,20.176123299593442,25.05620613281188,13.399841081967434,0.805234567142716,1.9328996707512238,3.481858757131353,3.035309676966128,-0.34263051296248687,-5.79464151389536,-4.196108432343559,15 days 00:00:00,9 days 00:00:00,3,33.33333333333333,10.26521603953764,-4.695343199055024,1.0024753496035155,7 days 00:00:00,5 days 00:00:00,1.5445028537999586,1.2063082120889987,0.22810070510855232,0.10374917504611861,RSIDivergence,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,20.51282051282051,59391.684872717,59391.684872717,25.814873749710685,9.118129519893985,0.43817239790457896,75.74070309531066,44.72689614382571,47.07682499884351,1.6934039610474116,8.022278400164673,16.383275188762603,9.328105669849297,-0.47920898477278845,-4.623050166871501,-4.623050166871501,10 days 00:00:00,10 days 00:00:00,1,100.0,9.217156760556133,9.217156760556133,9.217156760556122,10 days 00:00:00,10 days 00:00:00,,9.217156760556133,,,Scalping,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,54428.7966940351,54428.7966940351,,0.0,0.43817239790457896,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,VolumeSpikeReversal,ODFL,0.0544287966940351
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,25.64102564102564,43182.50571260086,51546.9523136316,69.9615637992859,-16.226849940881486,-22.753635327653207,-68.14783137457061,6.817246252215554,-54.28671008301899,-9.996386935916108,-3.3153573993730108,-4.199695666309259,-14.583865998265754,0.07220753602475835,-16.226849940881483,-16.226849940881483,56 days 00:00:00,56 days 00:00:00,3,0.0,-3.9389334953289334,-7.864368839246072,-5.708761354659009,5 days 00:00:00,4 days 00:00:00,0.0,-5.694629395910819,-4.256969241520272,,BollingerBandsBreakout,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,5.128205128205128,49697.13791260621,51546.9523136316,25.190963525390625,-3.588600912368985,-22.753635327653207,-21.033125189662872,5.199322147432427,-14.91935850343099,-4.045359105138278,-3.159084379589936,-5.861093418654349,-2.8281301992690198,0.03342194344548281,-3.588600912368989,-3.588600912368989,21 days 00:00:00,21 days 00:00:00,1,0.0,-3.557170320234526,-3.557170320234526,-3.557170320234526,1 days 00:00:00,1 days 00:00:00,0.0,-3.557170320234526,,,LarryWilliamsPriceAction,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,51546.9523136316,51546.9523136316,,0.0,-13.26819965254408,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MACDBollingerBandsMeanReversion,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,28.205128205128204,51019.50153031708,52691.73565767914,177.684590687561,-1.02324339197651,-27.58773935575025,-6.429765542192034,18.765171540733917,-4.4452847546008645,-0.3426435792625087,-0.4319229088823808,-0.9298872505824168,-5.005789495345184,-0.14435927685167763,-6.914564683153657,-4.714908881705276,17 days 00:00:00,12 days 00:00:00,7,42.857142857142854,4.132227501914443,-4.541734087322413,-0.09842603641543324,1 days 00:00:00,1 days 00:00:00,0.949325356626069,-0.05960213143537674,-0.0865581782540889,-0.1941652162635948,MeanReversion,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,17.94871794871795,44255.80189918382,52754.809893206184,93.86313722610474,-14.14467798229001,-22.753635327653207,-62.672031573493214,9.388213162816813,-49.04563424284139,-6.675608072227589,-2.628355233069719,-3.8901611971727132,-11.230687046180002,0.12806704924942458,-16.110394504742352,-8.838116886023279,28 days 00:00:00,15 days 00:00:00,4,0.0,0.0,-5.284647691326205,-3.7011941927525993,5 days 00:00:00,2 days 00:00:00,0.0,-3.6774556734594372,-2.9742078400150027,,MichaelHarrisPriceAction,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,15.384615384615385,48583.20295630128,51546.9523136316,49.11666690063476,-5.749611226863082,-31.30597632208016,-31.79289971968021,5.852070991123851,-23.0330186271853,-5.432760430948668,-3.6299206215384765,-5.529573820772231,-5.224708411981127,0.016766856573380194,-5.749611226863083,-5.749611226863083,38 days 00:00:00,38 days 00:00:00,2,0.0,-0.42831175615277717,-5.280585853157449,-2.884749003726206,5 days 00:00:00,3 days 00:00:00,0.0,-2.854448804655113,-1.1659324939369649,,Momentum,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,5.128205128205128,48809.516416235514,51546.9523136316,24.985381649017334,-5.310567889136229,-22.753635327653207,-29.71359869071971,7.943018538479018,-21.435249264762835,-3.7408446860315987,-2.623983593546061,-5.595182909064111,-4.48680563227978,0.03620354483994498,-5.31056788913623,-5.31056788913623,3 days 00:00:00,3 days 00:00:00,1,0.0,-5.284647691326205,-5.284647691326205,-5.284647691326205,1 days 00:00:00,1 days 00:00:00,0.0,-5.284647691326205,,,RSIDivergence,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,20.51282051282051,47001.80521379906,52368.29084149224,147.23392997169498,-8.817489484495814,-22.753635327653207,-44.923427102767654,15.545793587674883,-33.508392542348545,-2.8897480755427076,-2.0126407124126806,-4.383805826245315,-4.267961854709266,0.19994728597312822,-10.247585975139806,-8.690264442679224,6 days 00:00:00,5 days 00:00:00,6,16.666666666666664,9.51991190100443,-5.284647691326205,-1.4764147978997388,2 days 00:00:00,1 days 00:00:00,0.5407540766132187,-1.347495075432322,-0.6525607630879777,-0.24423661555141465,Scalping,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,51546.9523136316,51546.9523136316,,0.0,-22.753635327653207,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,VolumeSpikeReversal,TSLA,0.0515469523136316
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,94.87179487179486,56553.248254892635,62292.074688618,138.76034815125635,10.881747191442555,-20.67982604353877,94.92386181897652,74.33175843229675,57.88057121271704,1.2770296818073472,4.394184959700603,8.098062103481363,-1.29634462738397,-0.5888875367320346,-11.72179968565179,-4.331539570502341,24 days 00:00:00,12 days 00:00:00,5,60.0,10.835715159139658,-5.473784004769677,2.1498638439021,29 days 00:00:00,10 days 00:00:00,2.142705213215349,2.3686627731975984,0.6168440154255997,0.2881003896247688,BollingerBandsBreakout,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,7.6923076923076925,48311.9804355532,51003.208090914,24.724464748001097,-5.276585054343329,-20.67982604353877,-29.550447225767694,5.885173848150137,-21.310517198410615,-5.021168106198965,-3.469343146298631,-5.600297715554448,-5.127321630454485,0.007217827827690064,-5.276585054343331,-5.276585054343331,22 days 00:00:00,22 days 00:00:00,1,0.0,-5.250863852850863,-5.250863852850863,-5.250863852850863,4 days 00:00:00,4 days 00:00:00,0.0,-5.250863852850863,,,LarryWilliamsPriceAction,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,51003.208090914,51003.208090914,,0.0,-0.26709167326403854,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MACDBollingerBandsMeanReversion,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,15.384615384615385,51333.49628659271,53164.45429914688,77.47010510253907,0.6475831776894618,-2.354580796596494,4.259096906248794,12.437697177582862,2.894879106886461,0.3424345234843951,0.48628158062107657,1.2366889971006518,0.5252743480978562,-0.05194505525926352,-3.4439514835451823,-3.4439514835451823,16 days 00:00:00,16 days 00:00:00,3,66.66666666666666,2.486529428206008,-2.255186212235283,0.2653987631010546,4 days 00:00:00,2 days 00:00:00,1.3783709903920818,0.2844323468806772,0.19097505498933,0.17123272016189756,MeanReversion,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,51003.208090914,51003.208090914,,0.0,-20.67982604353877,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MichaelHarrisPriceAction,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,30.76923076923077,46768.8990741328,51003.208090914,72.3601198646853,-8.302044469895847,-4.214136665627324,-42.88036160908539,12.727208676124196,-31.830510092783904,-3.3691882250290646,-2.084566775289087,-4.440760376935408,-7.860534399255803,0.10476880691630819,-9.656085437935147,-9.656085437935147,32 days 00:00:00,32 days 00:00:00,3,33.33333333333333,1.37311415607142,-8.1303891991382,-2.8086757812788243,8 days 00:00:00,5 days 00:00:00,0.14377237766712428,-2.7258325234228593,-0.9928862812747015,-2.200626815786567,Momentum,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,51003.208090914,51003.208090914,,0.0,-20.67982604353877,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSIDivergence,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,51003.208090914,51003.208090914,,0.0,-20.67982604353877,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,Scalping,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,20.51282051282051,52306.55183196472,53511.587097055664,25.738259681701663,2.5554152176613965,-20.67982604353877,17.708926208396857,12.969133219984483,11.801732988039593,1.3654672141935207,2.3675237247526013,5.549699882755682,3.5085998000401184,0.046092485515686246,-3.1909700673045327,-1.6214926674010532,4 days 00:00:00,3 days 00:00:00,1,100.0,2.6156863864589264,2.6156863864589264,2.6156863864589264,9 days 00:00:00,9 days 00:00:00,,2.6156863864589264,,,VolumeSpikeReversal,STZ,0.051003208090914
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,43934.5331955848,43934.5331955848,,0.0,17.359052166552857,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,BollingerBandsBreakout,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,23.076923076923077,39099.72742905179,43934.5331955848,60.7542975884676,-11.004568422315424,17.359052166552857,-52.91988301979688,8.257153446130488,-40.275572360147784,-6.40897415374986,-3.0524094006122673,-4.808901266176348,-10.398752110692998,-0.03489915842235345,-11.004568422315419,-11.004568422315419,53 days 00:00:00,53 days 00:00:00,3,0.0,0.0,-5.753456470560403,-3.859226247211389,6 days 00:00:00,4 days 00:00:00,0.0,-3.821747618634123,-1.9980304459924914,,LarryWilliamsPriceAction,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,43934.5331955848,43934.5331955848,,0.0,-4.583841007350003,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MACDBollingerBandsMeanReversion,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,15.384615384615385,47774.86265915074,48021.36552775349,113.8034934157133,8.74102712431203,22.130721407735177,71.85317225457246,52.054297310861664,44.84292058483783,1.3803504411071852,4.771424980040689,12.335354954088519,3.6460030019513416,0.230224041434992,-5.824978083079557,-3.1691486199312835,8 days 00:00:00,8 days 00:00:00,5,60.0,8.266196721798845,-5.896967863838487,1.7752041827269416,1 days 00:00:00,1 days 00:00:00,2.6046599197271,1.8925255958040712,0.7311109827573122,0.10858215251429254,MeanReversion,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,30.76923076923077,39610.603784163264,43934.5331955848,43.09367457461357,-9.841755668991768,17.359052166552857,-48.80047181242612,7.517177153650816,-36.7476436895501,-6.4918613483421135,-3.342051734423019,-4.958512835893785,-9.787592121233295,-0.003120190390511871,-9.84175566899177,-9.84175566899177,32 days 00:00:00,32 days 00:00:00,4,25.0,10.167346635188323,-6.735500634001179,-1.5317745851313957,12 days 00:00:00,6 days 00:00:00,0.6595667570809894,-1.3119607491352965,-1.5722993028090366,-533.7698592025204,MichaelHarrisPriceAction,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,53.84615384615385,36626.89205031927,44180.68068640664,175.10559972567557,-16.63302330477455,10.423451814683816,-69.13260149164947,10.407585541500387,-55.258499388292556,-6.642520613064605,-2.478658170757039,-4.043435074330081,-20.29399410275583,0.3512244180784685,-17.09749265681072,-17.09749265681072,37 days 00:00:00,37 days 00:00:00,9,22.22222222222222,5.528455353892636,-6.735500634001179,-1.9986126148955008,6 days 00:00:00,2 days 00:00:00,0.3792579957805295,-1.9047614934341224,-1.3134199086334586,-0.5018683425485756,Momentum,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,0.0,43934.5331955848,43934.5331955848,,0.0,17.359052166552857,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,RSIDivergence,INTC,0.0439345331955848
2025-01-02 00:00:00,2025-02-28 00:00:00,57 days 00:00:00,38.46153846153847,48861.78952365876,50142.39730920174,93.38221362450122,11.214996426931698,17.359052166552857,98.74045325560384,56.599062012134624,59.989179029455244,1.744559887484253,5.01281070578025,13.77818700262255,15.880186211655097,-0.2687468036827617,-7.166432944828626,-2.868052891788993,16 days 00:00:00,7 days 00:00:00,6,66.66666666666666,13.890155596526943,-4.0086144662837775,4.9118074784467725,13 days 00:00:00,6 days 00:00:00,5.185821322554755,5.130156864250032,0.6972505627593122,0.39079154401193394,Scalping,INTC,0.0439345331955848
