,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,ETH-USD,LEO-USD,LINK-USD,LTC-USD,SOL-USD,TRX-USD,3M,A. O. Smith,AES Corporation,APA Corporation,AT&T,AbbVie,Abbott Laboratories,Accenture,Adobe Inc.,Advanced Micro Devices,Aflac,Agilent Technologies,Air Products,Airbnb,Akamai Technologies,Albemarle Corporation,Alexandria Real Estate Equities,Align Technology,Allegion,Alliant Energy,Allstate,Alphabet Inc. (Class A),Alphabet Inc. (Class C),Altria,Amazon,Amcor,Ameren,American Electric Power,American Express,American International Group,American Tower,American Water Works,Ameriprise Financial,Ametek,Amgen,Amphenol,Analog Devices,Ansys,Aon,Apollo Global Management,Apple Inc.,Applied Materials,Aptiv,Arch Capital Group,Archer Daniels Midland,Arista Networks,Arthur J. Gallagher & Co.,Assurant,Atmos Energy,AutoZone,Autodesk,Automatic Data Processing,AvalonBay Communities,Avery Dennison,Axon Enterprise,BNY Mellon,"BXP, Inc.",Baker Hughes,Ball Corporation,Bank of America,Baxter International,Becton Dickinson,Best Buy,Bio-Techne,Biogen,BlackRock,Blackstone Inc.,Boeing,Booking Holdings,BorgWarner,Boston Scientific,Bristol Myers Squibb,Broadcom,Broadridge Financial Solutions,Brown & Brown,Builders FirstSource,Bunge Global,C.H. Robinson,CBRE Group,CDW,CF Industries,CME Group,CMS Energy,CSX Corporation,CVS Health,Cadence Design Systems,Caesars Entertainment,Camden Property Trust,Campbell Soup Company,Capital One,CarMax,Cardinal Health,Carnival,Carrier Global,Caterpillar Inc.,Cboe Global Markets,Celanese,Cencora,Centene Corporation,CenterPoint Energy,Charles River Laboratories,Charles Schwab Corporation,Charter Communications,Chevron Corporation,Chipotle Mexican Grill,Chubb Limited,Church & Dwight,Cigna,Cincinnati Financial,Cintas,Cisco,Citigroup,Citizens Financial Group,Clorox,CoStar Group,Coca-Cola Company (The),Cognizant,Colgate-Palmolive,Comcast,Conagra Brands,ConocoPhillips,Consolidated Edison,Constellation Brands,Constellation Energy,Cooper Companies (The),Copart,Corning Inc.,Corpay,Corteva,Costco,Coterra,CrowdStrike,Crown Castle,Cummins,D. R. Horton,DTE Energy,DaVita,Danaher Corporation,Darden Restaurants,Dayforce,Deckers Brands,Deere & Company,Dell Technologies,Delta Air Lines,Devon Energy,Dexcom,Diamondback Energy,Digital Realty,Discover Financial,Dollar General,Dollar Tree,Dominion Energy,Domino's,Dover Corporation,Dow Inc.,DuPont,Duke Energy,EOG Resources,EPAM Systems,EQT Corporation,Eastman Chemical Company,Eaton Corporation,Ecolab,Edison International,Edwards Lifesciences,Electronic Arts,Elevance Health,Emerson Electric,Enphase Energy,Entergy,Equifax,Equinix,Equity Residential,Erie Indemnity,Essex Property Trust,Estée Lauder Companies (The),Everest Group,Evergy,Eversource Energy,Exelon,Expedia Group,Expeditors International,Extra Space Storage,ExxonMobil,"F5, Inc.",FMC Corporation,FactSet,Fair Isaac,Fastenal,FedEx,Federal Realty Investment Trust,Fidelity National Information Services,Fifth Third Bancorp,First Solar,FirstEnergy,Fiserv,Ford Motor Company,Fortinet,Fortive,Fox Corporation (Class A),Fox Corporation (Class B),Franklin Resources,Freeport-McMoRan,GE Aerospace,GE HealthCare,GE Vernova,Garmin,Gartner,Gen Digital,Generac,General Dynamics,General Mills,General Motors,Genuine Parts Company,Gilead Sciences,Global Payments,Globe Life,GoDaddy,Goldman Sachs,HCA Healthcare,HP Inc.,Halliburton,Hartford (The),Hasbro,Healthpeak Properties,Henry Schein,Hershey Company (The),Hess Corporation,Hewlett Packard Enterprise,Hilton Worldwide,Hologic,Home Depot (The),Honeywell,Hormel Foods,Host Hotels & Resorts,Howmet Aerospace,Hubbell Incorporated,Humana,Huntington Bancshares,Huntington Ingalls Industries,IBM,IDEX Corporation,IQVIA,Idexx Laboratories,Illinois Tool Works,Incyte,Ingersoll Rand,Insulet Corporation,Intel,Intercontinental Exchange,International Flavors & Fragrances,International Paper,Interpublic Group of Companies (The),Intuit,Intuitive Surgical,Invesco,Invitation Homes,Iron Mountain,J.B. Hunt,J.M. Smucker Company (The),JPMorgan Chase,Jabil,Jack Henry & Associates,Jacobs Solutions,Johnson & Johnson,Johnson Controls,Juniper Networks,KKR,KLA Corporation,Kellanova,Kenvue,Keurig Dr Pepper,KeyCorp,Keysight Technologies,Kimberly-Clark,Kimco Realty,Kinder Morgan,Kraft Heinz,Kroger,L3Harris,LKQ Corporation,Labcorp,Lam Research,Lamb Weston,Las Vegas Sands,Leidos,Lennar,Lennox International,Lilly (Eli),Linde plc,Live Nation Entertainment,Lockheed Martin,Loews Corporation,Lowe's,Lululemon Athletica,LyondellBasell,M&T Bank,MGM Resorts,MSCI,Marathon Petroleum,MarketAxess,Marriott International,Marsh McLennan,Martin Marietta Materials,Masco,Mastercard,Match Group,McCormick & Company,McDonald's,McKesson Corporation,Medtronic,Merck & Co.,MetLife,Meta Platforms,Mettler Toledo,Microchip Technology,Micron Technology,Microsoft,Mid-America Apartment Communities,Moderna,Mohawk Industries,Molina Healthcare,Molson Coors Beverage Company,Mondelez International,Monolithic Power Systems,Monster Beverage,Moody's Corporation,Morgan Stanley,Mosaic Company (The),Motorola Solutions,NRG Energy,"NVR, Inc.",NXP Semiconductors,"Nasdaq, Inc.",NetApp,Netflix,Newmont,News Corp (Class A),News Corp (Class B),NextEra Energy,NiSource,"Nike, Inc.",Nordson Corporation,Norfolk Southern,Northern Trust,Northrop Grumman,Norwegian Cruise Line Holdings,Nucor,Nvidia,O'Reilly Auto Parts,ON Semiconductor,ONEOK,Occidental Petroleum,Old Dominion,Omnicom Group,Oracle Corporation,Otis Worldwide,PG&E Corporation,PNC Financial Services,PPG Industries,PPL Corporation,PTC Inc.,Paccar,Packaging Corporation of America,Palantir Technologies,Palo Alto Networks,Paramount Global,Parker Hannifin,PayPal,Paychex,Paycom,Pentair,PepsiCo,Pfizer,Philip Morris International,Phillips 66,Pinnacle West Capital,Pool Corporation,Principal Financial Group,Procter & Gamble,Progressive Corporation,Prologis,Prudential Financial,Public Service Enterprise Group,Public Storage,PulteGroup,Qualcomm,Quanta Services,Quest Diagnostics,RTX Corporation,Ralph Lauren Corporation,Raymond James Financial,Realty Income,Regency Centers,Regeneron Pharmaceuticals,Regions Financial Corporation,Republic Services,ResMed,Revvity,Rockwell Automation,"Rollins, Inc.",Roper Technologies,Ross Stores,Royal Caribbean Group,S&P Global,SBA Communications,Salesforce,Schlumberger,Seagate Technology,Sempra,ServiceNow,Sherwin-Williams,Simon Property Group,Skyworks Solutions,Smurfit WestRock,Snap-on,Solventum,Southern Company,Southwest Airlines,Stanley Black & Decker,Starbucks,State Street Corporation,Steel Dynamics,Steris,Stryker Corporation,Supermicro,Synchrony Financial,Synopsys,Sysco,T-Mobile US,T. Rowe Price,TE Connectivity,TJX Companies,Take-Two Interactive,"Tapestry, Inc.",Targa Resources,Target Corporation,Teledyne Technologies,Teleflex,Teradyne,"Tesla, Inc.",Texas Instruments,Texas Pacific Land Corporation,Textron,Thermo Fisher Scientific,Tractor Supply,Trane Technologies,TransDigm Group,Travelers Companies (The),Trimble Inc.,Truist Financial,Tyler Technologies,Tyson Foods,U.S. Bancorp,"UDR, Inc.",Uber,Ulta Beauty,Union Pacific Corporation,United Airlines Holdings,United Parcel Service,United Rentals,UnitedHealth Group,Universal Health Services,Valero Energy,Ventas,Veralto,Verisign,Verisk Analytics,Verizon,Vertex Pharmaceuticals,Viatris,Vici Properties,Visa Inc.,Vistra Corp.,Vulcan Materials Company,W. R. Berkley Corporation,W. W. Grainger,WEC Energy Group,Wabtec,Walgreens Boots Alliance,Walmart,Walt Disney Company (The),Warner Bros. Discovery,Waste Management,Waters Corporation,Wells Fargo,Welltower,West Pharmaceutical Services,Western Digital,Weyerhaeuser,Williams Companies,Willis Towers Watson,"Workday, Inc.",Wynn Resorts,Xcel Energy,Xylem Inc.,Yum! Brands,Zebra Technologies,Zimmer Biomet,Zoetis,eBay
allocation,0.07,0.02,0.13,0.15,0.01,0.35,0.15,0.11,0.01,0.24,0.27,0.38,0.27,0.02,0.21,0.27,0.11,0.11,0.05,0.33,0.25,0.13,0.17,0.2,0.02,0.16,0.03,0.17,0.12,0.23,0.28,0.26,0.2,0.35,0.06,0.2,0.0,0.3,0.37,0.3,0.01,0.36,0.34,0.05,0.34,0.19,0.03,0.32,0.26,0.29,0.17,0.03,0.11,0.19,0.2,0.39,0.18,0.27,0.15,0.27,0.19,0.24,0.29,0.19,0.1,0.37,0.0,0.37,0.08,0.33,0.06,0.02,0.2,0.1,0.23,0.03,0.39,0.22,0.33,0.11,0.26,0.05,0.35,0.17,0.2,0.21,0.26,0.17,0.35,0.12,0.23,0.35,0.17,0.29,0.1,0.28,0.11,0.22,0.2,0.23,0.12,0.01,0.29,0.16,0.03,0.17,0.07,0.29,0.32,0.26,0.01,0.04,0.33,0.04,0.2,0.21,0.04,0.05,0.28,0.04,0.16,0.26,0.3,0.35,0.04,0.39,0.21,0.13,0.0,0.19,0.07,0.03,0.05,0.26,0.22,0.16,0.34,0.23,0.28,0.05,0.24,0.18,0.32,0.29,0.17,0.15,0.24,0.04,0.28,0.27,0.07,0.24,0.06,0.11,0.13,0.01,0.14,0.2,0.09,0.16,0.09,0.04,0.25,0.2,0.06,0.32,0.3,0.31,0.12,0.38,0.12,0.36,0.21,0.12,0.05,0.26,0.16,0.18,0.11,0.09,0.17,0.4,0.11,0.3,0.33,0.12,0.19,0.27,0.16,0.36,0.38,0.26,0.07,0.13,0.33,0.09,0.14,0.21,0.13,0.02,0.12,0.34,0.25,0.23,0.21,0.36,0.03,0.39,0.13,0.1,0.07,0.14,0.23,0.24,0.33,0.34,0.23,0.07,0.26,0.26,0.2,0.33,0.1,0.38,0.28,0.34,0.36,0.29,0.26,0.21,0.19,0.15,0.08,0.3,0.16,0.19,0.35,0.38,0.39,0.4,0.04,0.15,0.36,0.2,0.06,0.4,0.06,0.12,0.15,0.21,0.32,0.33,0.08,0.32,0.15,0.29,0.16,0.02,0.02,0.08,0.16,0.21,0.36,0.1,0.32,0.16,0.26,0.1,0.17,0.23,0.33,0.21,0.17,0.39,0.29,0.06,0.18,0.2,0.12,0.11,0.04,0.05,0.22,0.24,0.1,0.09,0.26,0.27,0.2,0.07,0.22,0.14,0.21,0.12,0.39,0.18,0.04,0.03,0.33,0.28,0.15,0.23,0.15,0.27,0.39,0.03,0.09,0.15,0.37,0.26,0.1,0.18,0.22,0.12,0.18,0.26,0.31,0.13,0.33,0.31,0.18,0.11,0.2,0.03,0.03,0.23,0.26,0.01,0.21,0.03,0.29,0.15,0.03,0.21,0.03,0.01,0.31,0.0,0.07,0.34,0.02,0.19,0.11,0.2,0.36,0.29,0.26,0.34,0.02,0.11,0.21,0.05,0.32,0.34,0.18,0.33,0.26,0.22,0.24,0.07,0.16,0.27,0.38,0.24,0.19,0.03,0.26,0.3,0.16,0.31,0.3,0.14,0.31,0.13,0.32,0.19,0.29,0.28,0.36,0.05,0.13,0.17,0.38,0.03,0.31,0.31,0.29,0.08,0.38,0.18,0.32,0.15,0.24,0.02,0.12,0.35,0.1,0.17,0.24,0.35,0.04,0.1,0.29,0.06,0.12,0.34,0.19,0.03,0.16,0.17,0.23,0.2,0.12,0.3,0.05,0.19,0.28,0.24,0.04,0.18,0.28,0.14,0.2,0.18,0.16,0.09,0.16,0.19,0.35,0.05,0.22,0.06,0.26,0.21,0.04,0.09,0.15,0.11,0.33,0.2,0.12,0.09,0.2,0.13,0.38,0.23,0.09,0.1,0.24,0.21,0.34,0.01,0.39,0.18,0.07,0.31,0.4,0.19,0.26,0.15,0.22,0.11,0.04,0.37,0.34,0.11,0.28,0.19,0.27,0.25,0.14,0.31,0.14,0.1,0.11,0.01,0.25,0.38,0.32,0.2,0.26,0.38,0.04,0.35,0.3,0.08,0.38,0.26,0.04,0.24,0.28,0.23,0.21,0.36,0.2,0.04,0.29,0.29,0.1,0.03,0.09,0.36,0.05,0.31,0.24,0.09,0.29,0.34,0.03,0.38,0.17
